Date,oil_usd_ret,gold_usd_ret,usd_inr_ret,oil_inr_ret,gold_inr_ret
1991-10-01,0.071848956156331,0.03072991558036096,0.06264823626268164,0.0726344411337606,0.046881569680050424
1991-11-01,0.08546257497737691,0.030668683974403976,0.05273807674775982,0.08368649938462963,0.04086974766774161
1991-12-01,0.07922810325489756,0.02937119683388986,0.04448853845480925,0.08139452693342096,0.03680797543121703
1992-01-01,0.11997088988721331,0.02838777342017044,0.037649871052000204,0.11968725958815528,0.03445569458620615
1992-02-01,0.07020678051167047,0.02886458816842776,0.03199940155580899,0.0722760584140674,0.03415552085935155
1992-03-01,0.06937625890517696,0.028056319486797585,0.02739153217804943,0.0711540763977761,0.03299122353593851
1992-04-01,0.07183872042746522,0.029441917754172726,0.045066930471980196,0.07902033015185254,0.036416999876094466
1992-05-01,0.08176972390010462,0.029298695796317525,0.038801494654340137,0.08737899197918725,0.03428141658858672
1992-06-01,0.0750884962929649,0.028450895765401597,0.03356397883873178,0.07292194893162514,0.03390193705515026
1992-07-01,0.07870282509929419,0.02780683395560852,0.0286670279575283,0.07811253427516789,0.032833340691175515
1992-08-01,0.07716723719830952,0.02929542774326234,0.024637001830921525,0.07899983785104783,0.03347741844063558
1992-09-01,0.07213304027676623,0.030354346127159527,0.021507928947200092,0.07527935274208714,0.034850041267986076
1992-10-01,0.07022818904012093,0.029156819158118984,0.01886740810491791,0.0715355724798839,0.03334853516541307
1992-11-01,0.06901100840651314,0.02831316527956937,0.016781628194676077,0.07111001063707947,0.03269742220279485
1992-12-01,0.0800632533623238,0.0296389698171847,0.015155401047512531,0.08229140544203915,0.034059935360735843
1993-01-01,0.08153267571790654,0.02862182123033214,0.015532492004135019,0.07810546356424225,0.0330477731266437
1993-02-01,0.07648918912883383,0.028765540440266586,0.014163068312071751,0.07817881869471277,0.033164024651917215
1993-03-01,0.07816291706996845,0.027942765099577018,0.01936685529481517,0.08948620837182457,0.03354914074694775
1993-04-01,0.06925290796131048,0.02731562506274435,0.03157358211522753,0.08357875946567396,0.03715638310377919
1993-05-01,0.06940450961396558,0.029166017750705462,0.027566984116511022,0.07299706852208769,0.03510902666372986
1993-06-01,0.06961072395969294,0.036761849565328006,0.02375600664961043,0.07184741956926875,0.039024331483778214
1993-07-01,0.07815843601509788,0.03425199465485425,0.020657870119169863,0.07988226618453735,0.03578299024439632
1993-08-01,0.07914415486144649,0.03655537173069833,0.018270399511969307,0.082084272326621,0.03656280289268941
1993-09-01,0.06927270422035439,0.03644755664902879,0.016305077225845958,0.07142194824839775,0.0367841786540595
1993-10-01,0.07648054667046805,0.041298786924496476,0.014821144079764153,0.07912577351216463,0.04147849177680954
1993-11-01,0.07195416540444102,0.038430173770108364,0.013751208576533771,0.07244537010422998,0.037450804403545424
1993-12-01,0.09483310260924027,0.03629916095128816,0.012947819476102969,0.09729482256251701,0.0351931844242518
1994-01-01,0.10117589033596999,0.03457214540482744,0.012233739665879395,0.10216789203153342,0.03400310258955454
1994-02-01,0.07261914402488887,0.03244598646611243,0.01171455612678501,0.0733094065484269,0.03288619851405231
1994-03-01,0.07443555652825404,0.03125719817839408,0.011327910012715723,0.07673721693471366,0.03290575991287233
1994-04-01,0.06893341531572222,0.029831459870374867,0.011107681027441158,0.0710567137066216,0.03229725375721788
1994-05-01,0.09286459235398313,0.029693774064063632,0.010932700924853283,0.0904366585980072,0.033031987822371704
1994-06-01,0.07844860475338697,0.028753131504875636,0.010797418281706031,0.07798029328081708,0.03236555897879944
1994-07-01,0.07153213154588438,0.02804719848370359,0.010670724496618962,0.07250288418332825,0.03201502324707958
1994-08-01,0.07479221491779116,0.02742276984293108,0.010601254558581422,0.0750082790155384,0.031913021319887915
1994-09-01,0.07617903111236116,0.027558340474719414,0.010546645762018836,0.07854588366070869,0.03244954495088463
1994-10-01,0.08268807062260089,0.02848664960413387,0.010504196533635803,0.08476842467913882,0.03275575957120361
1994-11-01,0.07188352064211208,0.027861323253497303,0.010473544295513976,0.07273388202394794,0.03243537201614662
1994-12-01,0.07297487321170544,0.027915029151518306,0.010431251212274478,0.07371713006962112,0.03270375157121902
1995-01-01,0.08911543856069387,0.02791367501737328,0.01042845954202943,0.09092795234895129,0.03286347651080482
1995-02-01,0.07223708295681472,0.027354995441901002,0.010442135769133887,0.0729270495700552,0.03241833037140347
1995-03-01,0.07129108416664875,0.027036967381353215,0.010423642835965384,0.07230281479962986,0.03226465709079557
1995-04-01,0.06935839261012204,0.026920810136930658,0.010583718641185003,0.07103496314141837,0.03222309550285037
1995-05-01,0.09055104519285351,0.027433952172330026,0.011036768151657972,0.0864741238583863,0.032067878147655236
1995-06-01,0.07056881562309704,0.02768895984310881,0.010839340807397697,0.07285299627763615,0.032605165944371774
1995-07-01,0.08191474670634828,0.027140350013812528,0.010728700956687286,0.08418700717183676,0.03212843759587859
1995-08-01,0.09455299702258975,0.02682230242696759,0.010656805717708351,0.09627179469543087,0.03207863256758808
1995-09-01,0.06914815181064667,0.026712135876701466,0.010744927662714536,0.07113979857895525,0.03193257853814248
1995-10-01,0.07191403850376542,0.026456493997785463,0.02514540942400046,0.08769013863625452,0.034666050928455566
1995-11-01,0.07471953060062214,0.026234275005916515,0.027534163855993755,0.07088276107909092,0.03478706576158162
1995-12-01,0.07391225488150616,0.026059755483329484,0.023715413850299922,0.07466565471567152,0.03331377936637401
1996-01-01,0.07858208013385706,0.025930253298210353,0.020765769390404712,0.08042025117653875,0.03254881620125362
1996-02-01,0.06924982339886879,0.027520610490666415,0.020730144714163443,0.07096661239693967,0.035366842718510545
1996-03-01,0.06886610702913284,0.027217729870010407,0.020244706436848864,0.07186441947438135,0.03472939251058365
1996-04-01,0.0931792098027867,0.028137877004374087,0.032723291100177715,0.07305453218827601,0.043505150865068135
1996-05-01,0.07551849302087767,0.027772471853912465,0.02811489254664589,0.0745984491990215,0.038931418031059706
1996-06-01,0.09423924273810232,0.02725963679603074,0.025546811756471756,0.08726597182907352,0.03581472109274127
1996-07-01,0.07491497171245012,0.027749838027150097,0.022103144665242328,0.07672787530981082,0.03463596890485546
1996-08-01,0.0775666701778952,0.027315124862505563,0.020331629830511705,0.08221873081431101,0.033251704005286
1996-09-01,0.0742698121963141,0.026948380610562067,0.017935292208525192,0.07545193144114191,0.03253136292092066
1996-10-01,0.09342538935081013,0.02704141603804758,0.01602714583240257,0.09205941692369905,0.032509787457082245
1996-11-01,0.07990300473814954,0.02681992250659838,0.014642844121275004,0.07881681845654871,0.03241531267304554
1996-12-01,0.08241972027971083,0.026802373344706393,0.013489739346120865,0.08415233302570208,0.032375438144056405
1997-01-01,0.0735048761454684,0.028112186944366593,0.012617466598015128,0.07424927090855049,0.03339396061093863
1997-02-01,0.06977380907903563,0.031089299668398743,0.011979054231447088,0.07196724842970481,0.03558564367789659
1997-03-01,0.11142554431855217,0.03123311626401739,0.011542507228540486,0.11212996253672412,0.03527572529323308
1997-04-01,0.09360907831853009,0.030077093548793607,0.011218555675901127,0.09518859907259937,0.03366335086678385
1997-05-01,0.09339461475370703,0.030160946796021403,0.011059143289612933,0.09561220003192736,0.034075233068967814
1997-06-01,0.0853609512720554,0.029040847535683107,0.010869821173117905,0.08406083315279594,0.03305899633239441
1997-07-01,0.09026100859171067,0.02846781984129459,0.010736709754214849,0.09200602459798281,0.03279847304435876
1997-08-01,0.07477628713044096,0.03344445480434931,0.01075091763706005,0.07461543995349806,0.037388490996733276
1997-09-01,0.06885704703512625,0.031529110680674516,0.010874816567187534,0.07078611116285265,0.034775848405442775
1997-10-01,0.06950815027636935,0.030128630889025242,0.011763077362786959,0.07081992041731584,0.03331136621190248
1997-11-01,0.08289340174425552,0.028977876228570853,0.01173099741659989,0.08040333079662772,0.03256022776214349
1997-12-01,0.074691833975803,0.03573380101523768,0.015864067770097006,0.07190931370566056,0.034571197260951834
1998-01-01,0.10520644049309992,0.03965711269274059,0.02778532182836366,0.08269985055258168,0.033367329632812005
1998-02-01,0.11237829770354876,0.036392379321498546,0.023938875278119144,0.11295922927891958,0.032601120006277164
1998-03-01,0.0893199822647615,0.034940392021353704,0.021456397173161796,0.09523726981659689,0.03231815635769164
1998-04-01,0.08710741700520928,0.032804756931254446,0.019603030283348553,0.08360868410441519,0.03197160703728355
1998-05-01,0.07111969935663948,0.03367746544466886,0.01735224249236085,0.07261930159584347,0.03384875152868285
1998-06-01,0.07793178122504882,0.03380167011780733,0.017356819539942288,0.08366060055293223,0.03333170457167139
1998-07-01,0.134579124427113,0.03308735542566592,0.025052324331474862,0.10941919037061147,0.0328770536810378
1998-08-01,0.06983712900337821,0.031231259185752463,0.02176987178007594,0.07147274862738047,0.03226890874383895
1998-09-01,0.07027468627594051,0.03205547485284123,0.0191265532563731,0.07187667887569153,0.03356903088935577
1998-10-01,0.10068077579712514,0.030803542492702705,0.017349962944204992,0.09502260101257733,0.03266056351877823
1998-11-01,0.07868051794442028,0.030326348118070244,0.01582300194338837,0.08235510027162482,0.032370921768815134
1998-12-01,0.12178914449924842,0.029298957062757435,0.014395193810798408,0.12130266994362006,0.032257655408869865
1999-01-01,0.1091512154300076,0.028625779776951434,0.013320920071253472,0.10788574009463597,0.03216525940636302
1999-02-01,0.10580980871303335,0.028630492372915706,0.01255976378932439,0.10193815743259672,0.03282389244677984
1999-03-01,0.09021196230281782,0.027841819275482065,0.011965044121403551,0.09204094691270447,0.03231728076671442
1999-04-01,0.14802261135045874,0.02738683632380318,0.011532201030925959,0.14138826173465385,0.03222163769166558
1999-05-01,0.1500730620944869,0.027414981776462146,0.011360576913990473,0.14729699549832126,0.03217178781385746
1999-06-01,0.06921114635450137,0.0283598053463093,0.011049578977381048,0.07125884792321527,0.03312460484373477
1999-07-01,0.07274138490272374,0.034634186362909464,0.011180287541523531,0.07503152232327215,0.0369017544004535
1999-08-01,0.14051008412902083,0.03346285372917968,0.010934848948246614,0.1364281958347558,0.0353616472644061
1999-09-01,0.07745322288208013,0.0315194391023657,0.010760912389432827,0.07819974270601801,0.03363770622246092
1999-10-01,0.09831858623568353,0.03152848607256444,0.010619114568931462,0.09661342923532874,0.03366714007799682
1999-11-01,0.07197832155492188,0.06257824508283891,0.010603434552347184,0.07457608383087092,0.058147381270464926
1999-12-01,0.0994371194505248,0.0591371171401078,0.010668953197810808,0.09568448079304805,0.05219561098522149
2000-01-01,0.07171487246707173,0.05394024574964348,0.010555376604187535,0.07283283085178222,0.045640559396569656
2000-02-01,0.06892942888570881,0.04795307556970183,0.010475219377466862,0.07090885713095305,0.03965874297708856
2000-03-01,0.08759292587297927,0.04646476618649644,0.01041898900818777,0.08661392035499878,0.039058698903840214
2000-04-01,0.06981314882255872,0.04527753443868344,0.010428925189627765,0.0721333540416605,0.039617431308675184
2000-05-01,0.15056731482525307,0.04197430807992867,0.010391945124996516,0.14835686359186273,0.037310591848733775
2000-06-01,0.14836864469202332,0.03884484600409929,0.01081522734958816,0.14702889767479682,0.03505061587035925
2000-07-01,0.08214766446243724,0.03769539044525617,0.012238283376040255,0.08673602568251128,0.03643188949930728
2000-08-01,0.07535770487869536,0.03539329703382348,0.0116853204338454,0.07723379551832626,0.03483885727586292
2000-09-01,0.07554579075108034,0.034544329517197145,0.01399813677700599,0.08145578327133086,0.033584888228457205
2000-10-01,0.09093288135090145,0.03243162555789318,0.013038374310453791,0.09077994536719187,0.03271064855819663
2000-11-01,0.08570323975243867,0.031285904789478056,0.012778799408048212,0.08395637937237749,0.03237545501629729
2000-12-01,0.07511145560446454,0.03051819643179843,0.01243207134380231,0.07742606199144819,0.0323044603544162
2001-01-01,0.1811381237398071,0.02984659945458899,0.011891069174279168,0.17846356011707465,0.03218232923165087
2001-02-01,0.06906453189436611,0.030107350334926918,0.01170391265604304,0.07149914256179123,0.033613742994787824
2001-03-01,0.08184203129685289,0.029555679412530865,0.011379027541468589,0.08067301844422159,0.03343497798185597
2001-04-01,0.10830630437837813,0.02852757286098024,0.011060534965635666,0.10801794721277423,0.03257357551559836
2001-05-01,0.07410259058148154,0.028127907748791505,0.010840149052379275,0.07512106843096573,0.03242987647231556
2001-06-01,0.0933872995234645,0.031017766635420205,0.010693974295971945,0.09263005141682461,0.03449932712331335
2001-07-01,0.07059380854719884,0.029895464800218007,0.010571257205806154,0.07262014490827991,0.033426352601105234
2001-08-01,0.11268847340362682,0.029162798235160537,0.010492548051373745,0.11166385747401773,0.03290083450089979
2001-09-01,0.0732018265432596,0.028690263831607398,0.010475507081697932,0.07372789974826933,0.032442941596694405
2001-10-01,0.06910850153168548,0.030639395321564063,0.01140061729745557,0.0707345676906694,0.03500098014003341
2001-11-01,0.17050404510227252,0.029392567596178754,0.011242522565098122,0.16415872886766358,0.03344214533965165
2001-12-01,0.0947424813996416,0.0300518855333283,0.011003863615452553,0.09626787310494271,0.03416225308566019
2002-01-01,0.06927419675410139,0.028943719302632655,0.010955363931671923,0.07168613019837476,0.03315201923829364
2002-02-01,0.07204525080021558,0.028684150502175893,0.011171213779092581,0.07443627711501853,0.03312335143297873
2002-03-01,0.07338342226624471,0.032038956989876737,0.011187992556170695,0.0754961341457352,0.03585945414371262
2002-04-01,0.12354930768582559,0.03055560636352053,0.010931277500390682,0.11931330684625263,0.034104711442040886
2002-05-01,0.08630944050115343,0.030618028177208278,0.010762391969825966,0.08622759390942986,0.033866924604135026
2002-06-01,0.07037328282025462,0.03177741518725829,0.010620950560416169,0.07246321742548982,0.03437038681120848
2002-07-01,0.07943305122456601,0.03084596964765178,0.010585056273044575,0.0818724789607145,0.033331960866354086
2002-08-01,0.08033903003064041,0.0311181679507932,0.010829066600353396,0.07855196212700165,0.03451303867405602
2002-09-01,0.07155854334668588,0.030064196038485553,0.010947537326866909,0.07200864532349024,0.03381524377734264
2002-10-01,0.07927597801930662,0.03019217769202452,0.01099076042989379,0.07793646615994097,0.03324583886225239
2002-11-01,0.07340273070863679,0.029284874437998498,0.010894821656335577,0.07615785822975073,0.03292568851555065
2002-12-01,0.11260066290331806,0.02836509290360814,0.01086871275292691,0.1141469886469621,0.032300281089237215
2003-01-01,0.12125764132051099,0.03038675340727087,0.010906429758434727,0.1151835519351041,0.03326496017477139
2003-02-01,0.09227077145914353,0.03788543982512287,0.011048789052816865,0.08860149410632336,0.03778765126194024
2003-03-01,0.07501723661247914,0.0349913628663716,0.011189046699154943,0.07431641714128011,0.035056153351788924
2003-04-01,0.08576119098137999,0.03814280256041268,0.011031901293852077,0.08826602870224778,0.038775602282935945
2003-05-01,0.15894405103007414,0.03791702329139066,0.011384250231518038,0.16045197347386914,0.039026255872537774
2003-06-01,0.0713888999218514,0.04421098622955293,0.0116152972729932,0.07163181862474532,0.04155806528144771
2003-07-01,0.08043244105974,0.040035184563717165,0.012210066093944162,0.07731878389964336,0.03748135392517714
2003-08-01,0.07003349776703623,0.0372497536681542,0.012892639015596659,0.07078230752667855,0.036366207422198975
2003-09-01,0.07590424314964637,0.03527240054265818,0.012644858107414862,0.07468948455075182,0.03438345102691785
2003-10-01,0.09913752493391507,0.037059253162925875,0.012140000701626451,0.10145434976104764,0.035671266376898866
2003-11-01,0.08886437606889827,0.03434923783346252,0.012732177836263396,0.08361007418252403,0.034251288497182834
2003-12-01,0.07310402511512307,0.03339547422056936,0.012064056371748825,0.07475921861349882,0.033908451019756834
2004-01-01,0.07183854963334531,0.03436002728962749,0.011577706086850853,0.07276367347606459,0.03472277237456687
2004-02-01,0.07458776778183716,0.032548768910756386,0.01138756134953909,0.07435399083067813,0.033341507848636716
2004-03-01,0.07018612435106096,0.03204358122588719,0.011387595419238922,0.07312556961558335,0.03420296477190345
2004-04-01,0.08789571307399943,0.030424468418943227,0.01172800306878949,0.08386972532226665,0.03314034996543115
2004-05-01,0.06904509379138495,0.029474109217450556,0.016291031404213566,0.07460821946801947,0.03483645200461647
2004-06-01,0.09997648576694765,0.033957305045680224,0.019022484637203897,0.11099011807118342,0.034526284681121705
2004-07-01,0.0847662315958759,0.032572074718245775,0.017044739425098963,0.08408525023656689,0.03388210999049487
2004-08-01,0.08659934527355355,0.031073320516030012,0.015985868584562437,0.08984701513602612,0.03336291613776559
2004-09-01,0.09987646013170835,0.029693727553949546,0.01461088681332091,0.09968520281390811,0.032560061856515374
2004-10-01,0.06891729582431867,0.028782573041147588,0.01389705336198887,0.07083387177642143,0.032101768510216414
2004-11-01,0.11566002649950967,0.030295492159652427,0.013519959298660667,0.10798583650405735,0.032626075577294404
2004-12-01,0.1239380027399906,0.03237967060292748,0.014850971757013685,0.13224573313451726,0.03281250163373332
2005-01-01,0.09306692083157812,0.030696178764606764,0.018711246344006185,0.10705582649899031,0.03344641411253401
2005-02-01,0.10244415181374279,0.03335738469574264,0.016950811649060114,0.09696390246811679,0.03689352755654575
2005-03-01,0.06964016144790927,0.031484001743473704,0.015312176767569368,0.07103740088333406,0.03464204721369885
2005-04-01,0.12301678286722736,0.03089263128951964,0.014014823456230842,0.11840323311563862,0.03367638253043875
2005-05-01,0.07178023024362963,0.02994852790735936,0.013010795529053935,0.07391279740114527,0.03314477181263958
2005-06-01,0.08419112509248075,0.029716862058143168,0.012682642044211575,0.08824732717916736,0.03380191479304239
2005-07-01,0.09938869083495677,0.029276602250320305,0.012016091763000784,0.09780363256126481,0.033146866115838426
2005-08-01,0.07703538429375983,0.02899351723400244,0.01166337586686221,0.07640140651025382,0.033305463893170344
2005-09-01,0.09725571725801971,0.029743315455740695,0.011270403323794405,0.09585878238438326,0.03355420836176874
2005-10-01,0.07066775611934943,0.03148462169888125,0.011191849486579818,0.07203624506148013,0.034987786060440874
2005-11-01,0.08734425217035986,0.03140174089466424,0.013735230151074232,0.08166060452972526,0.03609190809082516
2005-12-01,0.08179516591036586,0.03017392644174394,0.014972279746883168,0.0778150097321774,0.035031586096671744
2006-01-01,0.07057256062342047,0.03673655661970686,0.01382040904676128,0.07158393993963492,0.03828752629479574
2006-02-01,0.09531149217199807,0.04232744986506988,0.019345618366819833,0.08142259428715132,0.03720569109104903
2006-03-01,0.07738085297884009,0.03857341376339843,0.017146833219390513,0.07947884634980569,0.03467940384296508
2006-04-01,0.07078297005799267,0.03552481349810034,0.015412722196516989,0.07219996058746969,0.03325684228967012
2006-05-01,0.10616270718334489,0.04534547666558825,0.01462984348521523,0.10808651267359692,0.044339191234550754
2006-06-01,0.06944392364633843,0.05329305939216672,0.013763649087733067,0.0709950338416979,0.05046384231341625
2006-07-01,0.07078906778181568,0.06529586044440193,0.014121673463270153,0.07125473505971566,0.056576353993599476
2006-08-01,0.08224263345949524,0.06079705267793877,0.013619131798411399,0.08495738047632004,0.050758329815028404
2006-09-01,0.06936910925660668,0.05363458699191044,0.012710164632421339,0.07141350115712805,0.04289470090321729
2006-10-01,0.1374934917096291,0.052023908849139246,0.013064992476022459,0.1419206575722821,0.04448804956191851
2006-11-01,0.08623005908979885,0.04715653563457761,0.014295142191864584,0.09406102459888287,0.04126284394153169
2006-12-01,0.06919080269325653,0.04829514882461303,0.015017868616544403,0.07094535973719414,0.04000752721128099
2007-01-01,0.07848101553666917,0.04333867334849836,0.014159595318676079,0.07670007264401982,0.036422787757707346
2007-02-01,0.12841542403935097,0.039331787201238394,0.013621083761554367,0.13144182023553547,0.03442684731291117
2007-03-01,0.08146385281516731,0.039915167057411154,0.01300920634036011,0.07940126498258704,0.03546662248958496
2007-04-01,0.0834739419802928,0.03714672467493632,0.012659406185905447,0.08076020139888979,0.03481514892066477
2007-05-01,0.08708344877974812,0.036322793782490245,0.02280094809479242,0.07378865203128512,0.03355647041581552
2007-06-01,0.06922706416400715,0.03456140509042851,0.025888549871951112,0.07797131868075938,0.037878224256359984
2007-07-01,0.07669186985009965,0.03319414146080041,0.022388633133410562,0.07677815634982002,0.035917332000193924
2007-08-01,0.0852170302718827,0.03156085526084938,0.020043726651553895,0.08130904027456833,0.03394414841067699
2007-09-01,0.09245821359908771,0.030074250699055134,0.01805257179401841,0.08983096776639063,0.03285880969533437
2007-10-01,0.08822047888081762,0.03685090808254685,0.01736894611780837,0.08214213044255925,0.03574283591173416
2007-11-01,0.0797032952420983,0.03902056069061481,0.01849312668828035,0.074154707060879,0.03510096500675946
2007-12-01,0.10168106779286037,0.042089090641317,0.016518095823933376,0.09823055246173018,0.03815389446477458
2008-01-01,0.07055809786057797,0.03840820350857125,0.014926410828648717,0.0727042783694672,0.03535985904655865
2008-02-01,0.06903495950147459,0.04949438360233082,0.013858460139803096,0.07073332448249828,0.04450371350146873
2008-03-01,0.07074577278570843,0.045773818182555194,0.013416259780683597,0.07336763463990155,0.040863913913848804
2008-04-01,0.08840732141351691,0.04425456492724064,0.013309345049681127,0.09149568481384966,0.04045878420141675
2008-05-01,0.07538417318736361,0.0462423450852662,0.012803166469513306,0.07457429055873552,0.04354641004195052
2008-06-01,0.1033018374724551,0.04271405460296351,0.024528115530370754,0.12540915813798173,0.03884177862516121
2008-07-01,0.08330114441063499,0.03883715179845406,0.022451602581349484,0.08891114519202185,0.03579030523322596
2008-08-01,0.06888944971766126,0.04004693225164091,0.019668001970767884,0.07098365307249821,0.036882933242996636
2008-09-01,0.13254535692171698,0.054940785435277494,0.017436372437249333,0.12928347705695015,0.05049557574997201
2008-10-01,0.1288699526927903,0.049028578619166485,0.03006073843351756,0.09823935496018281,0.044590765882411426
2008-11-01,0.22526876899568476,0.04532960289853539,0.038386823804122665,0.17970751340816896,0.04012432464690223
2008-12-01,0.22833611457721245,0.04629768939551137,0.032631942562205085,0.2198828761203615,0.04120722251870029
2009-01-01,0.2031604397342848,0.04781329909173674,0.02815977303194805,0.2032080078447946,0.04097643500474726
2009-02-01,0.08696304654967534,0.04605791282834618,0.024237947747759454,0.0869415135981074,0.03977555599778947
2009-03-01,0.06913434548785516,0.052192545649360975,0.021448503186229838,0.07074823315109555,0.04753991110982956
2009-04-01,0.08217190876721493,0.047236650099750255,0.024617586386621617,0.09588969839348552,0.040940275007361075
2009-05-01,0.08354840079615909,0.044831451949091085,0.024098189141427463,0.07583740840663392,0.04271556232860963
2009-06-01,0.11071140395670627,0.04276196758958885,0.025237636238683397,0.09324968349311906,0.037923526359030596
2009-07-01,0.13770628504098262,0.03921040245908712,0.02350430349707145,0.1224479456198656,0.03514750428370771
